uid,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,Unnamed: 0,kmeans_0,kmeans_1,kmeans_2,kmeans_3,kmeans_4,kmeans_5,kmeans_6,kmeans_7,kmeans_8,kmeans_9,label
kn15238,2,1,1,0,2,0,1,1,1,1,1,1,4,1,2,0,0,0,0,0,15237,0,0,0,0,0,0,0,1,0,0,0
kn15239,2,1,2,0,0,0,1,0,2,0,2,2,2,3,4,0,0,0,0,0,15238,0,0,0,0,0,0,0,1,0,0,0
kn15240,1,1,0,0,1,0,1,0,1,1,1,0,1,1,2,1,1,3,3,0,15239,0,0,0,0,0,0,0,1,0,0,0
kn15241,1,0,1,1,0,2,1,0,5,3,4,1,1,0,0,0,0,0,0,0,15240,0,0,0,0,0,0,0,1,0,0,0
kn15242,2,2,0,0,1,0,1,1,0,3,0,1,2,3,1,1,1,2,2,0,15241,0,0,0,0,0,0,0,1,0,0,0
kn15243,4,1,2,1,2,1,2,1,0,3,2,1,0,0,1,0,0,0,1,0,15242,0,0,0,0,0,0,0,1,0,0,0
kn15244,2,4,0,1,1,0,1,0,1,3,1,3,2,1,2,2,0,0,0,0,15243,0,0,0,0,0,0,0,1,0,0,0
kn15245,3,1,2,1,1,3,1,1,1,0,2,0,1,0,3,0,0,0,0,0,15244,0,0,0,0,0,0,0,1,0,0,0
kn15246,5,0,0,0,2,0,0,0,0,0,3,0,0,0,1,0,2,6,2,0,15245,0,0,0,0,0,0,0,1,0,0,0
kn15247,2,1,0,0,0,0,1,1,0,1,1,1,1,3,0,2,4,0,1,0,15246,0,0,0,0,0,0,0,1,0,0,0
kn15248,9,4,0,2,2,1,0,1,1,0,0,0,0,0,0,2,0,0,1,0,15247,0,0,0,0,0,0,0,1,0,0,0
kn15249,2,2,1,0,1,1,0,3,0,2,4,0,0,3,0,3,0,0,0,0,15248,0,0,0,0,0,0,0,1,0,0,1
kn15250,3,0,1,1,1,1,3,1,0,3,0,1,1,2,0,1,0,0,2,0,15249,0,0,0,0,0,0,0,1,0,0,0
kn15251,4,1,0,1,0,0,0,1,0,2,0,1,0,0,2,0,0,0,1,0,15250,0,0,0,0,0,0,1,0,0,0,0
kn15252,3,0,3,0,0,2,2,0,1,0,1,1,0,0,1,1,2,0,1,0,15251,0,0,0,0,0,0,0,1,0,0,0
kn15253,8,3,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,15252,0,0,0,0,0,0,0,1,0,0,0
kn15254,2,1,0,0,0,0,1,2,3,2,4,1,3,0,1,0,0,0,0,0,15253,0,0,0,0,0,0,0,1,0,0,0
kn15255,8,2,1,1,0,1,0,1,0,0,0,0,2,0,0,2,0,1,0,0,15254,0,0,0,0,0,0,0,1,0,0,0
kn15256,1,0,2,1,0,0,2,0,1,0,4,3,0,3,1,0,1,0,0,0,15255,0,0,0,0,0,0,0,1,0,0,0
kn15257,2,3,2,0,2,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,15256,0,0,0,0,0,0,1,0,0,0,0
kn15258,1,2,0,0,0,0,0,1,2,3,1,2,2,2,0,0,0,1,1,0,15257,0,0,0,0,0,0,0,1,0,0,0
kn15259,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,3,6,2,0,15258,0,0,0,0,0,0,0,1,0,0,0
kn15260,1,0,0,0,1,1,2,3,1,4,2,0,1,0,1,0,0,0,1,0,15259,0,0,0,0,0,0,0,1,0,0,0
kn15261,2,3,1,0,0,0,1,0,0,0,1,0,1,0,2,0,1,8,4,0,15260,0,0,0,0,0,0,0,1,0,0,1
kn15262,2,2,1,0,1,0,0,0,0,1,1,0,2,0,0,0,2,5,5,0,15261,0,0,0,0,0,0,0,1,0,0,0
kn15263,2,2,1,2,3,2,1,2,1,3,3,2,0,0,0,0,0,0,0,0,15262,0,0,0,0,0,0,0,1,0,0,0
kn15264,1,1,0,1,0,0,2,1,0,0,1,2,0,0,1,1,0,0,0,0,15263,0,0,0,0,0,0,1,0,0,0,0
kn15265,1,4,1,3,1,4,2,0,1,0,2,1,0,0,0,0,0,0,0,0,15264,0,0,0,0,0,0,0,1,0,0,0
kn15266,2,1,2,0,0,0,1,1,0,1,0,0,0,0,3,1,4,2,3,0,15265,0,0,0,0,0,0,0,1,0,0,0
kn15267,2,1,1,0,1,1,1,2,0,0,1,0,1,0,0,2,0,0,0,0,15266,0,0,0,0,0,0,1,0,0,0,0
kn15268,3,2,1,0,0,0,1,0,0,0,0,0,0,1,0,2,1,7,1,0,15267,0,0,0,0,0,0,0,1,0,0,0
kn15269,1,3,1,0,0,1,1,0,0,1,0,1,1,3,1,0,3,1,1,0,15268,0,0,0,0,0,0,0,1,0,0,0
kn15270,1,3,2,1,1,0,2,1,0,2,0,2,1,1,1,0,1,0,0,0,15269,0,0,0,0,0,0,0,1,0,0,0
kn15271,0,2,1,1,1,0,1,0,2,6,1,1,0,1,0,0,0,0,1,0,15270,0,0,0,0,0,0,0,1,0,0,0
kn15272,1,2,4,2,0,2,4,0,1,0,2,2,1,0,0,0,0,0,1,0,15271,0,0,0,0,0,0,0,1,0,0,0
kn15273,2,3,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,2,9,0,15272,0,0,0,0,0,0,0,1,0,0,0
kn15274,2,1,1,0,0,0,1,1,0,1,0,0,0,0,1,2,0,1,9,0,15273,0,0,0,0,0,0,0,1,0,0,0
kn15275,1,0,0,1,1,1,3,1,1,1,1,1,1,3,0,1,0,0,0,0,15274,0,0,0,0,0,0,0,1,0,0,0
kn15276,2,1,0,1,2,2,0,1,2,1,0,0,1,0,1,1,2,2,1,0,15275,0,0,0,0,0,0,0,1,0,0,0
kn15277,2,1,1,0,2,1,0,1,1,0,0,0,0,1,0,2,2,0,0,0,15276,0,0,0,0,0,0,1,0,0,0,0
kn15278,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,10,0,15277,0,0,0,0,0,0,0,1,0,0,0
kn15279,4,1,0,3,3,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,15278,0,0,0,0,0,0,0,1,0,0,0
kn15280,1,0,0,1,1,0,1,1,0,0,0,4,0,1,2,0,2,3,1,0,15279,0,0,0,0,0,0,0,1,0,0,0
kn15281,1,1,1,0,0,1,3,0,0,0,1,1,1,1,3,1,2,0,1,0,15280,0,0,0,0,0,0,0,1,0,0,0
kn15282,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,3,1,9,0,15281,0,0,0,0,0,0,0,1,0,0,0
kn15283,2,1,1,0,1,2,2,0,1,3,2,3,0,0,1,2,0,0,1,0,15282,0,0,0,0,0,0,0,1,0,0,0
kn15284,2,2,0,1,1,1,1,0,1,3,2,2,1,2,1,2,0,0,0,0,15283,0,0,0,0,0,0,0,1,0,0,0
kn15285,0,0,0,1,0,1,3,0,0,1,0,0,4,2,0,1,2,1,2,0,15284,0,0,0,0,0,0,0,1,0,0,0
kn15286,0,0,3,0,0,0,3,1,1,1,2,2,1,1,0,0,2,0,1,0,15285,0,0,0,0,0,0,0,1,0,0,0
kn15287,1,0,0,0,1,1,2,2,5,1,2,0,0,2,1,0,0,0,0,0,15286,0,0,0,0,0,0,0,1,0,0,0
kn15288,2,4,0,1,2,0,0,0,1,0,0,1,0,2,0,0,1,1,0,0,15287,0,0,0,0,0,0,1,0,0,0,0
kn15289,3,1,1,0,1,1,2,1,0,1,1,1,1,1,1,0,1,0,3,0,15288,0,0,0,0,0,0,0,1,0,0,0
kn15290,1,1,1,1,0,1,2,1,0,1,3,1,0,0,1,2,2,0,1,0,15289,0,0,0,0,0,0,0,1,0,0,0
kn15291,1,1,1,0,0,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,15290,0,0,0,0,0,0,1,0,0,0,0
kn15292,4,1,0,1,0,2,3,4,0,3,1,1,0,1,0,0,0,0,1,0,15291,0,0,0,0,0,0,0,1,0,0,1
kn15293,0,0,0,0,0,2,2,1,1,1,2,2,0,0,0,2,1,3,1,0,15292,0,0,0,0,0,0,0,1,0,0,0
kn15294,2,1,0,1,0,0,0,0,1,0,1,0,2,1,1,3,2,5,1,0,15293,0,0,0,0,0,0,0,1,0,0,0
kn15295,2,2,1,4,2,5,2,2,0,0,1,0,0,0,0,1,0,0,0,0,15294,0,0,0,0,0,0,0,1,0,0,0
kn15296,4,0,1,1,2,0,2,2,0,1,2,0,5,0,0,0,0,0,0,0,15295,0,0,0,0,0,0,0,1,0,0,0
kn15297,1,0,0,3,0,1,2,2,2,3,2,1,0,1,0,0,0,0,0,0,15296,0,0,0,0,0,0,0,1,0,0,0
kn15298,10,1,2,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,15297,0,0,0,0,0,0,0,1,0,0,0
kn15299,1,0,1,0,0,0,0,0,0,0,3,1,0,1,1,5,1,1,3,0,15298,0,0,0,0,0,0,0,1,0,0,0
kn15300,1,1,4,4,1,0,4,0,0,0,0,2,1,0,0,1,0,0,0,0,15299,0,0,0,0,0,0,0,1,0,0,0
kn15301,4,2,0,2,1,0,1,0,0,0,0,3,2,2,1,3,0,1,0,0,15300,0,0,0,0,0,0,0,1,0,0,0
kn15302,1,4,5,4,2,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,15301,0,0,0,0,0,0,0,1,0,0,0
kn15303,0,0,0,0,3,0,1,2,0,0,1,0,1,0,2,4,4,1,0,0,15302,0,0,0,0,0,0,0,1,0,0,0
kn15304,2,2,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,15303,0,0,0,0,0,0,1,0,0,0,0
kn15305,2,1,2,0,4,3,1,0,0,2,1,1,0,1,0,0,0,0,0,0,15304,0,0,0,0,0,0,0,1,0,0,0
kn15306,1,1,0,0,1,1,0,0,1,3,2,1,1,0,2,0,1,2,3,0,15305,0,0,0,0,0,0,0,1,0,0,0
kn15307,1,3,1,0,3,0,0,0,0,0,1,1,1,0,1,0,1,2,1,0,15306,0,0,0,0,0,0,1,0,0,0,0
kn15308,3,1,3,5,2,0,3,0,0,0,0,0,0,0,0,0,1,0,5,0,15307,0,0,0,0,0,0,0,1,0,0,0
kn15309,1,0,0,1,1,1,0,2,0,0,1,2,4,1,1,3,0,0,0,0,15308,0,0,0,0,0,0,0,1,0,0,0
kn15310,2,1,1,0,1,0,0,0,2,0,0,1,0,0,2,1,1,0,0,0,15309,0,0,0,0,0,0,1,0,0,0,0
kn15311,2,2,1,2,1,1,2,2,1,0,1,2,0,2,0,1,0,1,0,0,15310,0,0,0,0,0,0,0,1,0,0,1
kn15312,1,0,3,0,0,0,0,0,0,2,2,0,0,1,1,2,2,2,4,0,15311,0,0,0,0,0,0,0,1,0,0,0
kn15313,2,1,0,1,1,1,3,1,1,1,2,1,2,0,0,1,0,2,0,0,15312,0,0,0,0,0,0,0,1,0,0,0
kn15314,2,3,1,0,0,1,0,0,3,2,0,0,1,4,1,0,2,2,1,0,15313,0,0,0,0,0,0,0,1,0,0,0
kn15315,2,2,1,0,2,1,0,2,0,0,1,3,4,1,0,4,1,1,0,0,15314,0,0,0,0,0,0,0,1,0,0,0
kn15316,2,1,0,2,5,1,5,1,1,1,0,0,2,0,0,0,0,0,0,0,15315,0,0,0,0,0,0,0,1,0,0,0
kn15317,5,5,3,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,15316,0,0,0,0,0,0,0,1,0,0,0
kn15318,1,0,1,0,1,2,2,0,2,3,3,1,1,0,2,0,0,0,0,0,15317,0,0,0,0,0,0,0,1,0,0,0
kn15319,6,2,1,0,2,3,1,1,0,0,1,1,0,0,0,0,0,0,1,0,15318,0,0,0,0,0,0,0,1,0,0,0
kn15320,2,3,2,1,0,1,2,2,2,1,2,1,1,1,0,0,1,0,0,0,15319,0,0,0,0,0,0,0,1,0,0,0
kn15321,3,3,5,2,4,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,15320,0,0,0,0,0,0,0,1,0,0,0
kn15322,2,1,0,1,0,0,1,0,0,0,1,0,1,4,0,4,2,4,0,0,15321,0,0,0,0,0,0,0,1,0,0,0
kn15323,3,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,2,3,0,0,15322,0,0,0,0,0,0,1,0,0,0,0
kn15324,8,1,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,15323,0,0,0,0,0,0,0,1,0,0,0
kn15325,4,0,1,1,0,0,3,2,0,2,2,1,1,3,1,0,0,0,0,0,15324,0,0,0,0,0,0,0,1,0,0,0
kn15326,7,3,2,1,1,1,2,1,0,1,1,0,0,0,2,0,1,0,0,0,15325,0,0,0,0,0,0,0,1,0,0,0
kn15327,2,1,0,1,2,2,4,4,1,0,1,1,1,0,0,0,0,0,1,0,15326,0,0,0,0,0,0,0,1,0,0,0
kn15328,3,4,1,1,1,0,1,3,1,5,3,0,0,0,0,0,0,0,0,0,15327,0,0,0,0,0,0,0,1,0,0,0
kn15329,1,0,0,1,0,0,1,0,1,1,0,3,0,2,1,5,2,0,0,0,15328,0,0,0,0,0,0,0,1,0,0,0
kn15330,2,1,0,1,0,0,4,2,0,0,4,3,1,3,0,0,0,0,0,0,15329,0,0,0,0,0,0,0,1,0,0,0
kn15331,1,0,0,1,0,0,2,2,1,1,1,0,4,0,2,2,2,1,0,0,15330,0,0,0,0,0,0,0,1,0,0,0
kn15332,0,0,2,1,0,0,1,2,0,2,0,0,1,1,0,1,0,0,0,0,15331,0,0,0,0,0,0,1,0,0,0,0
kn15333,1,1,2,1,2,0,3,4,1,3,0,0,1,1,0,2,1,1,0,0,15332,0,0,0,0,0,0,0,1,0,0,0
kn15334,1,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1,1,4,3,0,15333,0,0,0,0,0,0,0,1,0,0,0
kn15335,1,0,1,1,0,0,3,4,1,4,2,1,0,2,0,0,0,0,0,0,15334,0,0,0,0,0,0,0,1,0,0,0
kn15336,1,1,2,0,2,0,4,2,1,2,1,1,0,1,3,0,0,0,0,0,15335,0,0,0,0,0,0,0,1,0,0,0
kn15337,2,2,2,0,0,1,1,0,0,0,3,0,1,4,2,2,0,0,0,0,15336,0,0,0,0,0,0,0,1,0,0,0
kn15338,1,0,1,0,0,2,1,2,0,0,0,1,0,0,1,0,0,0,0,0,15337,0,0,0,0,0,0,1,0,0,0,0
kn15339,0,0,2,1,0,0,1,1,0,1,0,0,0,0,0,1,2,5,3,0,15338,0,0,0,0,0,0,0,1,0,0,0
kn15340,4,0,0,2,1,3,3,1,1,2,1,0,1,1,0,0,0,0,1,0,15339,0,0,0,0,0,0,0,1,0,0,0
kn15341,1,1,1,0,0,1,0,2,0,0,0,2,3,3,2,3,0,0,0,0,15340,0,0,0,0,0,0,0,1,0,0,0
kn15342,1,0,0,0,0,1,1,1,0,0,3,1,3,0,0,2,1,4,1,0,15341,0,0,0,0,0,0,0,1,0,0,0
kn15343,4,0,1,1,2,2,3,1,1,5,1,0,0,0,0,1,0,0,0,0,15342,0,0,0,0,0,0,0,1,0,0,0
kn15344,2,3,2,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,15343,0,0,0,0,0,0,1,0,0,0,0
kn15345,2,3,4,6,2,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,15344,0,0,0,0,0,0,0,1,0,0,0
kn15346,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,15345,0,0,0,0,0,0,0,1,0,0,0
kn15347,1,2,1,0,2,0,1,0,0,1,2,0,1,3,3,2,0,0,0,0,15346,0,0,0,0,0,0,0,1,0,0,0
kn15348,4,6,2,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,1,0,15347,0,0,0,0,0,0,0,1,0,0,0
kn15349,2,4,0,2,1,2,3,3,0,1,1,0,0,1,0,0,0,0,0,0,15348,0,0,0,0,0,0,0,1,0,0,0
kn15350,2,3,1,0,2,1,1,0,1,0,0,1,0,4,2,3,0,0,0,0,15349,0,0,0,0,0,0,0,1,0,0,0
kn15351,1,1,1,0,0,0,2,1,0,1,2,1,0,1,0,0,0,0,0,0,15350,0,0,0,0,0,0,1,0,0,0,0
kn15352,5,0,0,1,2,0,1,1,0,0,0,4,0,2,3,2,0,1,2,0,15351,0,0,0,0,0,0,0,1,0,0,0
kn15353,2,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,3,7,0,15352,0,0,0,0,0,0,0,1,0,0,0
kn15354,6,3,3,1,0,2,0,1,1,1,0,0,0,0,0,0,1,1,0,0,15353,0,0,0,0,0,0,0,1,0,0,0
kn15355,1,1,0,2,2,1,2,0,0,2,0,0,2,1,1,2,2,0,1,0,15354,0,0,0,0,0,0,0,1,0,0,0
kn15356,12,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,15355,0,0,0,0,0,0,0,1,0,0,0
kn15357,2,2,1,0,1,0,0,0,0,2,0,2,1,0,2,0,0,0,0,0,15356,0,0,0,0,0,0,1,0,0,0,0
kn15358,3,1,2,1,0,3,3,0,0,0,1,1,2,1,1,1,0,3,0,0,15357,0,0,0,0,0,0,0,1,0,0,0
kn15359,2,2,0,0,1,0,2,0,0,1,0,1,1,0,0,0,1,0,1,0,15358,0,0,0,0,0,0,1,0,0,0,0
kn15360,2,4,1,1,5,1,3,1,1,2,0,2,0,0,1,0,0,0,0,0,15359,0,0,0,0,0,0,0,1,0,0,0
kn15361,3,1,1,1,1,3,0,0,3,2,2,1,1,2,1,3,0,0,0,0,15360,0,0,0,0,0,0,0,1,0,0,0
kn15362,3,0,2,3,1,0,2,2,1,0,2,1,0,0,0,1,0,1,0,0,15361,0,0,0,0,0,0,0,1,0,0,0
kn15363,0,1,0,0,0,1,0,1,1,2,0,3,2,1,2,3,0,1,0,0,15362,0,0,0,0,0,0,0,1,0,0,0
kn15364,4,1,1,4,1,1,1,2,2,0,1,0,0,1,0,0,1,0,0,0,15363,0,0,0,0,0,0,0,1,0,0,0
kn15365,1,0,2,5,4,2,0,0,1,0,0,0,2,0,1,0,0,0,0,0,15364,0,0,0,0,0,0,0,1,0,0,0
kn15366,2,4,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,15365,0,0,0,0,0,0,1,0,0,0,0
kn15367,1,0,1,0,0,1,0,3,0,6,1,2,1,0,0,1,0,1,1,0,15366,0,0,0,0,0,0,0,1,0,0,0
kn15368,0,1,0,1,1,2,2,0,1,0,1,0,3,1,1,1,4,1,2,0,15367,0,0,0,0,0,0,0,1,0,0,0
kn15369,4,0,0,1,1,0,1,0,1,0,0,2,0,3,1,2,2,0,4,0,15368,0,0,0,0,0,0,0,1,0,0,0
kn15370,4,0,1,2,2,1,2,2,2,1,1,0,0,1,0,0,1,0,0,0,15369,0,0,0,0,0,0,0,1,0,0,0
kn15371,4,2,0,2,2,1,0,2,3,2,1,0,1,0,1,0,0,2,0,0,15370,0,0,0,0,0,0,0,1,0,0,0
kn15372,0,1,1,0,2,0,0,2,3,2,1,1,1,0,3,1,1,0,0,0,15371,0,0,0,0,0,0,0,1,0,0,0
kn15373,1,1,1,0,0,0,0,1,2,1,1,0,0,2,3,4,3,1,0,0,15372,0,0,0,0,0,0,0,1,0,0,0
kn15374,1,0,0,0,0,0,0,0,0,1,1,2,0,1,4,4,3,0,0,0,15373,0,0,0,0,0,0,0,1,0,0,0
kn15375,2,1,0,3,3,2,1,1,1,2,1,2,2,0,1,1,0,0,0,0,15374,0,0,0,0,0,0,0,1,0,0,0
kn15376,4,2,0,1,2,3,0,1,0,1,1,0,0,0,1,0,0,0,1,0,15375,0,0,0,0,0,0,0,1,0,0,0
kn15377,1,1,1,4,2,4,2,1,0,0,1,1,1,0,0,0,0,0,0,0,15376,0,0,0,0,0,0,0,1,0,0,0
kn15378,1,1,0,1,2,0,1,1,2,2,0,0,0,1,0,0,0,0,0,0,15377,0,0,0,0,0,0,1,0,0,0,0
kn15379,1,3,2,1,2,0,1,2,1,1,1,0,1,1,0,0,2,0,2,0,15378,0,0,0,0,0,0,0,1,0,0,0
kn15380,2,2,1,1,1,0,2,1,3,0,2,1,1,1,4,0,1,0,0,0,15379,0,0,0,0,0,0,0,1,0,0,0
kn15381,0,1,0,2,0,2,2,1,3,1,1,0,6,1,0,0,0,0,0,0,15380,0,0,0,0,0,0,0,1,0,0,0
kn15382,1,2,1,0,3,0,1,3,0,0,0,0,2,3,0,0,3,1,1,0,15381,0,0,0,0,0,0,0,1,0,0,0
kn15383,0,0,1,0,4,1,4,0,1,0,2,2,0,1,0,0,0,1,0,0,15382,0,0,0,0,0,0,0,1,0,0,0
kn15384,3,0,1,1,2,0,1,0,1,1,0,1,2,1,2,0,4,2,0,0,15383,0,0,0,0,0,0,0,1,0,0,0
kn15385,1,0,2,2,3,0,1,1,0,0,0,0,3,1,0,1,1,2,0,0,15384,0,0,0,0,0,0,0,1,0,0,0
kn15386,3,0,2,2,0,1,2,0,1,1,2,0,4,1,1,0,2,0,1,0,15385,0,0,0,0,0,0,0,1,0,0,0
kn15387,1,1,1,0,3,0,1,1,2,1,1,0,2,2,0,1,2,1,0,0,15386,0,0,0,0,0,0,0,1,0,0,0
kn15388,1,0,1,0,0,0,3,2,1,2,2,0,0,1,1,1,1,3,0,0,15387,0,0,0,0,0,0,0,1,0,0,0
kn15389,2,1,0,0,1,0,1,0,1,1,1,0,0,2,0,2,0,0,0,0,15388,0,0,0,0,0,0,1,0,0,0,0
kn15390,2,1,2,0,0,0,0,0,1,0,1,1,2,4,3,0,1,2,2,0,15389,0,0,0,0,0,0,0,1,0,0,0
kn15391,0,2,1,0,2,0,1,0,2,0,0,1,1,0,0,0,0,1,0,0,15390,0,0,0,0,0,0,0,0,1,0,0
kn15392,4,1,3,2,2,0,2,0,2,2,1,0,0,0,0,0,0,1,0,0,15391,0,0,0,0,0,0,0,1,0,0,0
kn15393,9,1,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,15392,0,0,0,0,0,0,0,1,0,0,0
kn15394,4,0,2,5,1,1,1,0,3,0,1,2,2,1,0,0,0,0,0,0,15393,0,0,0,0,0,0,0,1,0,0,0
kn15395,2,2,2,0,0,1,3,4,3,0,0,0,1,2,1,1,0,0,0,0,15394,0,0,0,0,0,0,0,1,0,0,0
kn15396,3,3,7,2,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,15395,0,0,0,0,0,0,0,1,0,0,0
kn15397,3,2,6,4,2,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,15396,0,0,0,0,0,0,0,1,0,0,0
kn15398,2,2,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,1,0,15397,0,0,0,0,0,0,1,0,0,0,0
kn15399,4,1,1,1,0,1,2,0,0,0,1,1,0,3,2,2,2,2,0,0,15398,0,0,0,0,0,0,0,1,0,0,0
kn15400,2,2,1,0,2,1,3,9,2,0,0,0,1,1,0,0,0,0,0,0,15399,0,0,0,0,0,0,0,1,0,0,0
kn15401,2,1,1,0,1,1,0,1,1,0,0,0,0,1,1,2,2,6,2,0,15400,0,0,0,0,0,0,0,1,0,0,0
kn15402,1,1,2,0,0,0,1,0,0,2,1,0,0,0,0,1,1,1,0,0,15401,0,0,0,0,0,0,1,0,0,0,0
kn15403,1,2,0,0,4,0,1,1,0,0,4,0,2,2,0,0,1,1,0,0,15402,0,0,0,0,0,0,0,1,0,0,0
kn15404,4,0,1,1,0,0,1,0,1,0,0,1,2,0,0,2,2,3,3,0,15403,0,0,0,0,0,0,0,1,0,0,0
kn15405,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,15404,0,0,0,0,0,0,0,0,1,0,0
kn15406,0,2,2,1,0,1,0,0,1,2,1,2,4,0,3,1,0,0,1,0,15405,0,0,0,0,0,0,0,1,0,0,0
kn15407,2,1,1,2,1,2,3,2,0,2,0,2,1,1,1,1,0,2,0,0,15406,0,0,0,0,0,0,0,1,0,0,0
kn15408,4,0,1,2,0,0,1,1,1,2,0,0,0,2,0,1,0,1,6,0,15407,0,0,0,0,0,0,0,1,0,0,0
kn15409,1,0,1,0,0,0,1,3,1,0,1,2,0,3,0,0,2,3,1,0,15408,0,0,0,0,0,0,0,1,0,0,0
kn15410,1,0,2,1,1,0,1,0,0,0,2,1,0,1,0,0,2,1,0,0,15409,0,0,0,0,0,0,1,0,0,0,0
kn15411,5,0,0,0,1,2,1,0,1,2,2,0,1,1,0,2,2,3,2,0,15410,0,0,0,0,0,0,0,1,0,0,0
kn15412,4,1,3,3,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,15411,0,0,0,0,0,0,1,0,0,0,0
kn15413,2,2,0,0,0,1,1,0,1,3,4,3,1,0,1,0,0,0,0,0,15412,0,0,0,0,0,0,0,1,0,0,0
kn15414,4,2,3,1,0,2,1,1,0,1,0,2,1,1,2,1,1,0,0,0,15413,0,0,0,0,0,0,0,1,0,0,0
kn15415,1,0,0,0,1,0,1,0,0,0,2,2,0,2,1,6,3,0,1,0,15414,0,0,0,0,0,0,0,1,0,0,0
kn15416,2,2,0,1,0,0,4,1,1,0,0,2,3,0,0,0,3,0,0,0,15415,0,0,0,0,0,0,0,1,0,0,0
kn15417,5,0,4,5,3,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,15416,0,0,0,0,0,0,0,1,0,0,0
kn15418,1,0,0,0,0,1,1,1,4,0,1,3,2,3,1,0,0,0,0,0,15417,0,0,0,0,0,0,0,1,0,0,0
kn15419,0,3,1,0,1,2,4,1,0,0,3,3,1,1,0,0,2,0,0,0,15418,0,0,0,0,0,0,0,1,0,0,0
kn15420,2,2,0,0,0,1,4,1,1,0,1,1,1,1,1,1,2,0,2,0,15419,0,0,0,0,0,0,0,1,0,0,1
kn15421,1,1,0,0,0,1,2,1,1,0,1,0,1,0,2,4,2,2,1,0,15420,0,0,0,0,0,0,0,1,0,0,0
kn15422,1,1,0,0,0,1,1,0,0,0,1,1,0,1,2,0,1,1,7,0,15421,0,0,0,0,0,0,0,1,0,0,0
kn15423,4,0,1,1,0,2,3,3,4,0,1,1,0,0,0,1,0,0,0,0,15422,0,0,0,0,0,0,0,1,0,0,0
kn15424,5,0,1,1,2,1,1,2,5,2,0,1,1,0,0,0,0,0,0,0,15423,0,0,0,0,0,0,0,1,0,0,0
kn15425,2,3,1,1,5,1,4,2,0,0,1,0,1,1,0,0,0,0,0,0,15424,0,0,0,0,0,0,0,1,0,0,0
kn15426,4,2,2,1,0,0,2,1,0,0,0,0,1,1,1,0,0,4,6,0,15425,0,0,0,0,0,0,0,1,0,0,0
kn15427,0,1,0,1,0,0,0,0,2,1,2,1,3,1,2,2,1,1,0,0,15426,0,0,0,0,0,0,0,1,0,0,0
kn15428,2,1,1,0,0,1,1,3,0,4,3,1,1,1,2,1,0,0,1,0,15427,0,0,0,0,0,0,0,1,0,0,0
kn15429,1,0,0,0,0,0,3,1,4,2,0,3,1,1,0,1,0,0,0,0,15428,0,0,0,0,0,0,0,1,0,0,0
kn15430,1,1,0,0,0,0,8,4,1,1,2,1,0,1,0,0,0,0,0,0,15429,0,0,0,0,0,0,0,1,0,0,0
kn15431,1,0,0,2,0,3,2,1,1,1,0,2,1,0,0,2,1,0,0,0,15430,0,0,0,0,0,0,0,1,0,0,0
kn15432,3,1,1,0,0,0,1,1,1,0,0,2,1,2,3,2,3,1,0,0,15431,0,0,0,0,0,0,0,1,0,0,0
kn15433,4,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,15432,0,0,0,0,0,0,1,0,0,0,0
kn15434,5,3,2,1,2,2,0,2,0,0,1,0,0,0,0,0,0,1,2,0,15433,0,0,0,0,0,0,0,1,0,0,0
